timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
9806,-100.76,36,0,0,1,4.226,0.0,24.5
9898,-98.54,92,0,0,1,5.971,0.0,127.5
9945,-100.56,47,0,0,1,3.609,0.0,41.5
9966,-98.99,21,0,0,1,8.457,0.0,41.5
10001,-99.83,35,0,0,1,5.014,0.0,41.5
10034,-99.71,33,0,0,1,5.29,0.0,41.5
10219,-109.23,185,0,0,1,0.87,0.0,33.8
11719,-67.33,1500,0,0,0,1.14,0.0,415.4
13219,-88.58,1500,0,0,0,0.084,0.0,25.6
14719,-118.91,1500,0,0,0,1.266,0.072,459.5
16219,-83.33,1500,0,0,0,0.342,0.0,121.9
17719,-198.2,1500,0,0,0,0.073,0.1453,13.5
18542,-138.59,823,0,0,1,1.755,0.0194,343.8
20042,-87.54,1500,0,0,0,0.306,0.0047,109.1
21533,-209.18,1491,0,0,1,1.448,0.0651,527.6
22477,-141.46,944,0,0,1,1.899,0.018,433.8
23977,-64.93,1500,0,0,0,1.38,0.0027,495.3
25477,-89.0,1500,0,0,0,1.076,0.0267,384.0
26977,-84.82,1500,0,0,0,1.296,0.0267,460.4
28477,-103.74,1500,0,0,0,0.1,0.0207,31.8
29977,-27.98,1500,0,0,0,3.139,0.0007,1143.2
31477,-245.8,1500,0,0,0,0.401,0.2187,150.6
32977,-58.73,1500,0,0,0,2.289,0.0207,859.1
34477,-65.5,1500,0,0,0,1.198,0.0,450.1
35977,-87.07,1500,0,0,0,0.142,0.0,53.9
37477,-66.74,1500,0,0,0,3.325,0.0593,1244.3
38977,-125.69,1500,0,0,0,2.532,0.1153,931.8
40477,-70.02,1500,0,0,0,1.47,0.0113,520.5
41977,-85.62,1500,0,0,0,0.209,0.0,80.7
43477,-79.93,1500,0,0,0,0.515,0.0,184.2
44977,-87.73,1500,0,0,0,0.118,0.0,41.5
46477,-88.31,1500,0,0,0,0.092,0.0,30.6
46624,-97.1,147,0,0,1,11.529,0.1429,406.8
48124,-88.12,1500,0,0,0,0.105,0.0,34.2
49624,-65.32,1500,0,0,0,1.264,0.0007,461.6
51124,-87.73,1500,0,0,0,0.118,0.0,41.5
52624,-78.42,1500,0,0,0,1.953,0.0367,716.5
54124,-34.8,1500,0,0,0,4.238,0.0413,1582.8
55624,-35.82,1500,0,0,0,4.963,0.0627,1858.1
57124,-38.55,1500,0,0,0,2.962,0.012,1110.2
58624,-26.3,1500,0,0,0,3.292,0.0053,1244.3
60124,-0.57,1500,0,0,0,5.657,0.0347,2120.1
61624,-90.97,1500,0,0,0,3.169,0.0887,1205.0
63124,-24.02,1500,0,0,0,3.17,0.0,1213.9
64624,-311.45,1500,0,0,0,4.161,0.4087,1562.4
66124,-82.61,1500,0,0,0,0.358,0.0,135.8
67624,-29.95,1500,0,0,0,3.148,0.0033,1146.1
69124,178.25,1500,1,0,0,15.808,0.03,5888.1
69581,-77.19,457,0,0,1,10.425,0.0722,1228.8
70923,-152.27,1342,0,0,1,3.559,0.0574,1228.8
72423,114.21,1500,0,0,0,10.364,0.006,3828.7
73923,-54.67,1500,0,0,0,3.194,0.0413,1220.1
75423,-7.64,1500,0,0,0,4.181,0.0033,1557.8
76923,-598.69,1500,0,0,0,3.238,0.7667,1218.3
78423,-121.38,1500,0,0,0,3.186,0.1267,1166.1
78471,-89.31,48,0,0,1,49.127,0.7292,569.0
79971,-202.75,1500,0,0,0,3.261,0.2387,1213.7
81471,-26.91,1500,0,0,0,3.102,0.0,1158.4
82971,-813.69,1500,0,0,0,0.08,0.966,13.5
84471,-335.05,1500,0,0,0,0.076,0.328,16.4
85971,-84.11,1500,0,0,0,0.287,0.0,108.1
87471,-56.92,1500,0,0,0,3.166,0.0407,1166.1
88971,-379.95,1500,0,0,0,3.07,0.4693,1138.7
90471,-188.78,1500,0,0,0,0.086,0.1333,21.5
