timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
5016,-94.9,142,0,0,1,5.356,0.0,178.8
5037,-98.78,21,0,0,1,7.95,0.0,35.2
5089,-98.06,52,0,0,1,4.893,0.0,67.1
5129,-97.65,40,0,0,1,7.127,0.0,67.9
5159,-98.45,30,0,0,1,6.647,0.0,46.8
5206,-96.47,47,0,0,1,8.592,0.0,94.4
5293,-88.55,87,0,0,1,12.808,0.0,268.8
5323,-98.73,30,0,0,1,5.874,0.0,41.5
5356,-98.77,33,0,0,1,5.682,0.0,42.4
5390,-97.15,34,0,0,1,9.085,0.0,73.9
5423,-99.11,33,0,0,1,5.081,0.0,35.8
5484,-97.62,61,0,0,1,5.047,0.0,80.7
5531,-98.98,47,0,0,1,4.247,0.0,46.3
5556,-98.86,25,0,0,1,6.682,0.0,35.9
5574,-99.63,18,0,0,1,8.136,0.0,16.5
5604,-98.3,30,0,0,1,8.219,0.0333,59.3
5628,-98.46,24,0,0,1,7.732,0.0,43.1
5658,-98.09,30,0,0,1,7.183,0.0,53.9
5688,-99.23,30,0,0,1,5.189,0.0,31.8
5736,-99.23,48,0,0,1,3.844,0.0,42.1
5799,-98.72,63,0,0,1,4.174,0.0,60.4
5886,-94.78,87,0,0,1,7.121,0.0,149.7
6087,-98.19,201,0,0,1,3.149,0.0,149.7
6113,-99.07,26,0,0,1,6.07,0.0,32.5
6159,-98.57,46,0,0,1,4.607,0.0,53.9
6198,-99.51,39,0,0,1,3.97,0.0,31.4
6240,-92.02,42,0,0,1,19.515,0.0476,195.7
6269,-99.06,29,0,0,1,5.615,0.0,34.5
6302,-99.66,33,0,0,1,4.531,0.0,25.0
6328,-96.35,26,0,0,1,14.885,0.0385,94.4
6364,-98.27,36,0,0,1,6.055,0.0,53.9
6383,-97.76,19,0,0,1,11.132,0.0,53.9
6422,-97.67,39,0,0,1,6.62,0.0,67.1
6460,-99.8,38,0,0,1,4.085,0.0,25.1
6488,-99.46,28,0,0,1,5.606,0.0,25.8
6542,-98.81,54,0,0,1,4.005,0.0,53.9
6561,-98.39,19,0,0,1,9.562,0.0,41.5
6598,-98.27,37,0,0,1,6.117,0.0,54.3
6630,-98.79,32,0,0,1,5.365,0.0,41.5
6662,-98.79,32,0,0,1,5.365,0.0,41.5
6733,-97.91,71,0,0,1,4.633,0.0,80.7
6762,-97.29,29,0,0,1,9.777,0.0,68.4
6823,-100.09,61,0,0,1,2.643,0.0,33.0
6851,-99.23,28,0,0,1,5.231,0.0,30.6
6964,-93.33,113,0,0,1,6.687,0.0,192.9
7015,-93.69,51,0,0,1,12.414,0.0,149.7
7061,-99.21,46,0,0,1,3.753,0.0,41.5
7083,-97.16,22,0,0,1,12.018,0.0,67.1
7128,-97.85,45,0,0,1,5.638,0.0,67.1
7164,-98.91,36,0,0,1,4.739,0.0,41.5
7208,-99.14,44,0,0,1,4.152,0.0,41.5
7283,-95.15,75,0,0,1,7.492,0.0,135.8
7310,-95.56,27,0,0,1,16.432,0.0,100.0
7339,-99.08,29,0,0,1,5.661,0.0,34.0
7374,-99.25,35,0,0,1,4.688,0.0,34.3
7521,-95.68,147,0,0,1,4.762,0.0,166.8
7640,-93.39,119,0,0,1,6.922,0.0,194.5
7656,-97.67,16,0,0,1,13.163,0.0,53.9
7682,-99.03,26,0,0,1,6.317,0.0,33.1
7705,-99.36,23,0,0,1,6.489,0.0,25.0
7731,-98.6,26,0,0,1,7.15,0.0,41.5
7760,-100.04,29,0,0,1,4.869,0.0,14.9
7795,-98.12,35,0,0,1,7.869,0.0,55.6
7823,-95.91,28,0,0,1,13.4,0.0,94.4
7854,-97.79,31,0,0,1,8.112,0.0,59.9
7903,-97.14,49,0,0,1,14.386,0.1837,168.8
7940,-98.12,37,0,0,1,6.46,0.0,57.1
8025,-98.03,85,0,0,1,4.455,0.0,86.2
8045,-98.26,20,0,0,1,9.623,0.0,44.7
8079,-97.52,34,0,0,1,7.391,0.0,67.1
8120,-98.42,41,0,0,1,5.034,0.0,53.9
8202,-94.53,82,0,0,1,10.116,0.061,199.5
8256,-99.45,54,0,0,1,3.084,0.0,41.5
8354,-97.3,98,0,0,1,4.367,0.0,108.1
8386,-98.79,32,0,0,1,5.376,0.0,41.5
8407,-98.39,21,0,0,1,9.006,0.0,42.7
8528,-91.98,121,0,0,1,7.76,0.0,222.6
8563,-97.89,35,0,0,1,7.168,0.0,60.5
8594,-99.2,31,0,0,1,5.092,0.0,32.9
8630,-98.27,36,0,0,1,5.96,0.0,53.9
8684,-98.81,54,0,0,1,3.92,0.0,53.9
8702,-99.62,18,0,0,1,7.975,0.0,16.8
8737,-96.75,35,0,0,1,10.133,0.0,82.1
8802,-95.96,65,0,0,1,8.328,0.0,112.9
8830,-95.69,28,0,0,1,15.554,0.0357,108.1
8884,-95.97,54,0,0,1,8.165,0.0,108.1
8921,-98.83,37,0,0,1,5.203,0.0,43.4
8966,-99.73,45,0,0,1,3.364,0.0,30.6
9031,-98.44,65,0,0,1,4.109,0.0,67.1
9045,-96.92,14,0,0,1,18.731,0.0,67.1
9068,-98.83,23,0,0,1,7.27,0.0,35.4
9084,-99.29,16,0,0,1,9.05,0.0,22.2
9108,-99.02,24,0,0,1,6.501,0.0,32.2
9156,-99.25,48,0,0,1,3.805,0.0,41.8
9194,-98.97,38,0,0,1,4.619,0.0,41.5
9231,-98.67,37,0,0,1,5.367,0.0,46.5
9266,-98.19,35,0,0,1,6.573,0.0,54.7
9289,-98.52,23,0,0,1,7.829,0.0,41.5
9320,-97.43,31,0,0,1,8.121,0.0,67.1
9368,-99.19,48,0,0,1,3.847,0.0,43.0
9411,-99.6,43,0,0,1,3.713,0.0,32.0
9452,-97.72,41,0,0,1,6.529,0.0,67.1
9507,-98.15,55,0,0,1,4.559,0.0,67.1
9564,-99.42,57,0,0,1,3.318,0.0,43.7
9580,-98.72,16,0,0,1,10.105,0.0,33.4
9595,-98.28,15,0,0,1,11.897,0.0,41.5
9642,-99.24,47,0,0,1,3.745,0.0,41.5
9694,-97.35,52,0,0,1,6.184,0.0,80.7
9721,-98.9,27,0,0,1,7.359,0.037,45.9
9834,-96.07,113,0,0,1,6.313,0.0354,178.5
9866,-98.58,32,0,0,1,6.166,0.0,45.5
9898,-99.34,32,0,0,1,4.694,0.0,30.6
