timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
4516,-100.14,61,0,0,1,2.541,0.0,32.1
4571,-98.84,55,0,0,1,3.795,0.0,53.9
4597,-98.98,26,0,0,1,6.356,0.0,34.2
4724,-89.92,127,0,0,1,8.708,0.0,265.6
4789,-98.45,65,0,0,1,4.016,0.0,67.1
4877,-93.34,88,0,0,1,7.93,0.0,178.2
4954,-95.73,77,0,0,1,6.62,0.0,125.9
4974,-98.99,20,0,0,1,7.418,0.0,30.6
5048,-98.01,74,0,0,1,4.187,0.0,80.7
5074,-98.61,26,0,0,1,6.932,0.0,41.5
5170,-97.95,96,0,0,1,3.938,0.0,94.4
5226,-96.61,56,0,0,1,7.192,0.0,96.9
5329,-96.0,103,0,0,1,5.258,0.0,135.8
5347,-97.73,18,0,0,1,11.715,0.0,53.9
5421,-100.05,74,0,0,1,2.446,0.0,41.5
5460,-98.13,39,0,0,1,6.147,0.0,58.1
5490,-99.07,30,0,0,1,5.486,0.0,34.8
5505,-99.29,15,0,0,1,9.904,0.0,21.6
5528,-98.51,23,0,0,1,7.846,0.0,41.6
5576,-97.84,48,0,0,1,6.061,0.0,68.7
5596,-98.43,20,0,0,1,8.852,0.0,41.5
5622,-98.38,26,0,0,1,7.63,0.0,45.8
5717,-99.35,95,0,0,1,2.655,0.0,67.1
5771,-98.11,54,0,0,1,5.063,0.0,67.1
5824,-97.91,53,0,0,1,6.494,0.0,69.9
5874,-96.95,50,0,0,1,7.357,0.0,86.9
5911,-99.83,37,0,0,1,4.061,0.0,24.0
5949,-99.83,38,0,0,1,3.852,0.0,24.5
6024,-94.24,75,0,0,1,8.348,0.0,153.3
6074,-99.75,50,0,0,1,3.393,0.0,33.1
6176,-98.5,102,0,0,1,3.554,0.0,87.1
6233,-98.9,57,0,0,1,3.706,0.0,53.9
6270,-99.73,37,0,0,1,4.069,0.0,25.9
6287,-98.22,17,0,0,1,11.307,0.0,43.6
6412,-92.57,125,0,0,1,7.18,0.0,213.6
6537,-93.38,125,0,0,1,6.911,0.008,207.7
6573,-98.91,36,0,0,1,4.944,0.0,41.5
6631,-95.82,58,0,0,1,8.247,0.0,113.1
6683,-99.39,52,0,0,1,3.259,0.0,41.5
6720,-97.61,37,0,0,1,7.042,0.0,67.1
6800,-95.08,80,0,0,1,7.439,0.0,139.8
6817,-98.26,17,0,0,1,10.882,0.0,43.0
6856,-97.67,39,0,0,1,6.588,0.0,67.1
6883,-97.16,27,0,0,1,10.721,0.0,69.8
6910,-98.0,27,0,0,1,7.723,0.0,53.9
6929,-99.23,19,0,0,1,8.068,0.0,25.0
6969,-100.05,40,0,0,1,3.632,0.0,21.5
7010,-99.06,41,0,0,1,4.341,0.0,41.5
7023,-98.71,13,0,0,1,12.553,0.0,31.7
7075,-97.82,52,0,0,1,5.748,0.0,71.5
7260,-84.4,185,0,0,1,9.071,0.0,404.4
7298,-98.33,38,0,0,1,5.571,0.0,53.9
7354,-98.16,56,0,0,1,5.386,0.0,67.1
7469,-93.37,115,0,0,1,6.78,0.0,192.9
7489,-98.81,20,0,0,1,8.23,0.0,34.1
7536,-100.68,47,0,0,1,7.585,0.1489,80.7
7556,-99.34,20,0,0,1,7.237,0.0,23.6
7595,-99.0,39,0,0,1,4.256,0.0,41.5
7658,-96.24,63,0,0,1,6.819,0.0,108.1
7732,-92.14,74,0,0,1,10.571,0.0,192.9
7768,-99.47,36,0,0,1,4.131,0.0,30.6
7793,-99.05,25,0,0,1,6.337,0.0,32.2
7851,-98.02,58,0,0,1,5.074,0.0,71.1
7870,-98.19,19,0,0,1,10.305,0.0,45.5
7898,-99.22,28,0,0,1,5.664,0.0,30.6
7956,-97.52,58,0,0,1,5.562,0.0,80.7
8022,-98.15,66,0,0,1,4.551,0.0,73.3
8062,-98.88,40,0,0,1,4.826,0.0,44.3
8348,-84.46,286,0,0,1,6.963,0.0,460.2
8374,-99.1,26,0,0,1,6.268,0.0,31.8
8424,-94.85,50,0,0,1,10.834,0.0,127.0
8491,-97.79,67,0,0,1,4.965,0.0,80.7
8551,-95.43,60,0,0,1,8.28,0.0,121.9
8707,-94.59,156,0,0,1,5.163,0.0,192.9
8784,-99.34,77,0,0,1,3.086,0.0,56.8
8806,-97.84,22,0,0,1,10.559,0.0,53.9
8851,-98.4,45,0,0,1,8.994,0.0889,94.5
8868,-98.34,17,0,0,1,10.41,0.0,41.5
8885,-99.34,17,0,0,1,8.836,0.0,21.8
8904,-97.76,19,0,0,1,11.233,0.0,53.9
8949,-98.54,45,0,0,1,4.567,0.0,53.9
9178,-88.3,229,0,0,1,6.596,0.0,354.7
9225,-95.23,47,0,0,1,11.316,0.0213,127.8
9244,-98.94,19,0,0,1,8.411,0.0,30.8
9325,-95.33,81,0,0,1,6.878,0.0,135.8
9354,-98.06,29,0,0,1,7.227,0.0,53.9
9410,-99.36,56,0,0,1,3.405,0.0,44.4
9468,-99.34,58,0,0,1,3.387,0.0,45.8
9563,-91.23,95,0,0,1,9.53,0.0,222.3
9619,-100.07,56,0,0,1,2.623,0.0,30.6
9714,-96.48,95,0,0,1,5.105,0.0,121.9
9752,-98.33,38,0,0,1,5.578,0.0,53.9
9770,-98.74,18,0,0,1,9.535,0.0,34.0
9806,-99.77,36,0,0,1,4.226,0.0,24.5
9898,-96.08,92,0,0,1,5.971,0.0,127.5
9945,-99.24,47,0,0,1,3.609,0.0,41.5
9966,-98.46,21,0,0,1,8.457,0.0,41.5
10001,-98.88,35,0,0,1,5.014,0.0,41.5
10034,-98.82,33,0,0,1,5.291,0.0,41.5
10219,-103.77,185,0,0,1,0.869,0.0,33.8
11719,-23.76,1500,0,0,0,1.115,0.0,406.3
13219,-46.25,1500,0,0,0,0.079,0.0033,23.7
14719,-52.0,1500,0,0,0,1.128,0.0373,401.2
16219,-47.09,1500,0,0,0,0.326,0.0107,112.7
